23;2;663;15.400000;30;-1.426606;0.0
23;3;680;15.400000;27;0.506344;0.0
23;4;675;15.400000;26;-0.405661;0.0
23;5;686;15.400000;29;1.275928;0.0
23;6;669;15.400000;36;4.207563;0.0
24;0;3625;14.000000;955;0.000000;0.0
24;1;3611;14.000000;954;-0.000796;0.0
24;2;3601;14.000000;955;-0.745040;0.0
24;3;3626;14.000000;965;1.493405;0.0
24;4;3602;14.000000;967;4.561395;0.0
24;5;3621;14.000000;970;1.998925;0.0
24;6;3616;14.000000;972;2.476818;0.0
24;7;3603;14.000000;971;4.115515;0.0
24;8;3610;14.000000;974;3.344822;0.0
25;0;2942;12.200000;981;0.000000;0.0
25;1;2986;12.200000;990;0.550907;0.0
25;2;2963;12.200000;992;-1.038957;0.0
25;3;2966;12.200000;1003;4.557447;0.0
25;4;2999;12.200000;1000;1.495688;0.0
25;5;2978;12.200000;1009;3.311537;0.0
25;6;3000;12.200000;1006;1.835208;0.0
25;7;2981;12.200000;1012;2.914006;0.0
25;8;2996;12.200000;1010;2.074302;0.0
25;9;2985;12.200000;1015;2.753298;0.0
26;0;1606;14.500000;2005;0.000000;0.0
26;1;1580;14.500000;2006;-0.653577;0.0
26;2;1585;14.500000;2003;-0.176731;0.0
26;3;1589;14.500000;2000;0.141104;0.0
26;4;1596;14.500000;2001;0.568568;0.0
26;5;1602;14.500000;2012;1.284112;0.0
26;6;1575;14.500000;2013;-1.309307;0.0
26;7;1605;14.500000;2019;1.743033;0.0
26;8;1575;14.500000;2022;4.238827;0.0
27;0;1618;13.400000;266;0.000000;0.0
27;1;1599;13.400000;257;-0.315537;0.0
27;2;1604;13.400000;258;0.104083;0.0
27;3;1597;13.400000;265;-0.993566;0.0
27;4;1610;13.400000;261;0.725924;0.0
27;5;1615;13.400000;254;0.657696;0.0
27;6;1617;13.400000;280;2.242356;0.0
27;7;1592;13.400000;269;4.684750;0.0
27;8;1587;13.400000;269;4.658249;0.0
27;9;1584;13.400000;276;4.349661;0.0
27;10;1602;13.400000;279;3.315474;0.0
27;11;1597;13.400000;279;3.709372;0.0
27;12;1608;13.400000;282;2.772123;0.0
28;0;2679;12.900000;449;0.000000;0.0
28;1;2648;12.900000;434;0.146286;0.0
28;2;2638;12.900000;436;-1.004737;0.0
28;3;2655;12.900000;433;0.718111;0.0
28;4;2664;12.900000;440;1.418798;0.0
28;5;2627;12.900000;428;-0.956811;0.0
28;6;2628;12.900000;444;4.602826;0.0
28;7;2668;12.900000;443;1.627258;0.0
28;8;2641;12.900000;454;3.614189;0.0
28;9;2652;12.900000;449;2.509779;0.0
29;0;2778;13.600000;880;0.000000;0.0
29;1;2781;13.600000;879;-0.405661;0.0
29;2;2774;13.600000;885;-1.049625;0.0
29;3;2786;13.600000;880;-0.000796;0.0
29;4;2794;13.600000;883;0.802236;0.0
29;5;2795;13.600000;893;1.844332;0.0
29;6;2774;13.600000;895;4.331239;0.0
29;7;2785;13.600000;900;3.320656;0.0
29;8;2795;13.600000;900;2.355487;0.0
29;9;2790;13.600000;903;2.805177;0.0
30;0;1167;13.200000;1792;0.000000;0.0
30;1;1165;13.200000;1776;0.392680;0.0
30;2;1144;13.200000;1785;-1.156937;0.0
30;3;1174;13.200000;1787;1.260458;0.0
30;4;1142;13.200000;1792;4.624274;0.0
30;5;1152;13.200000;1798;3.926283;0.0
30;6;1167;13.200000;1796;2.183326;0.0
30;7;1159;13.200000;1802;3.113776;0.0
31;0;1141;13.000000;1745;0.000000;0.0
31;1;1123;13.000000;1749;0.623675;0.0
31;2;1111;13.000000;1745;0.095294;0.0
31;3;1130;13.000000;1760;1.163583;0.0
31;4;1109;13.000000;1751;0.031979;0.0
31;5;1101;13.000000;1762;-0.844851;0.0
31;6;1124;13.000000;1775;1.984656;0.0
31;7;1089;13.000000;1767;-1.441716;0.0
31;8;1087;13.000000;1775;4.422780;0.0
31;9;1107;13.000000;1777;3.394482;0.0
31;10;1094;13.000000;1782;3.988713;0.0
31;11;1108;13.000000;1781;3.259289;0.0
32;0;611;12.800000;263;0.000000;0.0
32;1;608;12.800000;241;0.803560;0.0
32;2;595;12.800000;235;-0.373760;0.0
32;3;611;12.800000;248;1.544542;0.0
32;4;589;12.800000;245;-1.241809;0.0
32;5;595;12.800000;263;3.456784;0.0
32;6;606;12.800000;255;2.422043;0.0
33;0;3581;13.100000;865;0.000000;0.0
33;1;3583;13.100000;862;-0.245765;0.0
33;2;3570;13.100000;861;-1.039737;0.0
33;3;3572;13.100000;869;-1.458266;0.0
33;4;3581;13.100000;875;3.895984;0.0
33;5;3591;13.100000;865;0.933607;0.0
33;6;3601;13.100000;870;1.588357;0.0
33;7;3592;13.100000;885;2.684759;0.0
34;0;2764;14.900000;534;0.000000;0.0
34;1;2756;14.900000;531;0.149579;0.0
34;2;2747;14.900000;530;-0.313681;0.0
34;3;2764;14.900000;541;0.901820;0.0
34;4;2740;14.900000;538;-0.843504;0.0
34;5;2762;14.900000;556;2.208434;0.0
34;6;2743;14.900000;553;4.381454;0.0
34;7;2748;14.900000;570;3.395990;0.0
34;8;2755;14.900000;571;3.045200;0.0
34;9;2762;14.900000;569;2.701716;0.0
35;0;3609;13.700000;1136;0.000000;0.0
35;1;3623;13.700000;1143;0.350670;0.0
35;2;3609;13.700000;1144;-0.429944;0.0
35;3;3599;13.700000;1149;-0.998501;0.0
35;4;3632;13.700000;1161;1.550572;0.0
35;5;3603;13.700000;1165;4.408870;0.0
35;6;3621;13.700000;1169;2.621694;0.0
35;7;3612;13.700000;1176;3.491131;0.0
35;8;3622;13.700000;1177;2.819064;0.0
35;9;3620;13.700000;1183;2.982145;0.0
36;0;835;13.700000;223;0.000000;0.0
36;1;832;13.700000;210;1.106494;0.0
36;2;812;13.700000;211;-1.134820;0.0
36;3;830;13.700000;213;1.354812;0.0
36;4;814;13.700000;220;4.068205;0.0
36;5;825;13.700000;221;2.562947;0.0
36;6;819;13.700000;220;3.531429;0.0
37;0;845;14.000000;85;0.000000;0.0
37;1;839;14.000000;92;-0.237635;0.0
37;2;843;14.000000;92;0.287273;0.0
37;3;833;14.000000;89;-0.631136;0.0
37;4;846;14.000000;91;0.500849;0.0
37;5;855;14.000000;96;1.248409;0.0
37;6;823;14.000000;100;-1.571415;0.0
37;7;853;14.000000;105;1.946644;0.0
37;8;844;14.000000;115;2.932339;0.0
38;0;1509;13.600000;179;0.000000;0.0
38;1;1492;13.600000;175;-0.648543;0.0
38;2;1502;13.600000;174;0.172455;0.0
38;3;1512;13.600000;181;1.156460;0.0
38;4;1483;13.600000;185;-1.485422;0.0
38;5;1512;13.600000;191;1.946644;0.0
38;6;1497;13.600000;198;3.402928;0.0
38;7;1504;13.600000;195;2.728414;0.0
39;0;1239;12.900000;1862;0.000000;0.0
39;1;1231;12.900000;1850;-0.526818;0.0
39;2;1237;12.900000;1855;0.320972;0.0
39;3;1235;12.900000;1864;3.446691;0.0
39;4;1241;12.900000;1862;2.158126;0.0
40;0;5011;13.900000;1698;0.000000;0.0
40;1;5010;13.900000;1681;-0.074734;0.0
40;2;5006;13.900000;1683;-0.366521;0.0
40;3;5013;13.900000;1686;0.186189;0.0
40;4;5002;13.900000;1695;-1.305175;0.0
40;5;5015;13.900000;1691;0.642769;0.0
40;6;5026;13.900000;1692;1.254190;0.0
40;7;5025;13.900000;1701;1.848464;0.0
40;8;5001;13.900000;1706;3.955692;0.0
40;9;5021;13.900000;1705;2.259030;0.0
40;10;5012;13.900000;1706;2.985804;0.0
41;0;1393;13.900000;545;0.000000;0.0
41;1;1380;13.900000;540;0.206707;0.0
41;2;1370;13.900000;541;-0.675468;0.0
41;3;1391;13.900000;545;1.143520;0.0
41;4;1386;13.900000;554;1.902218;0.0
41;5;1370;13.900000;552;4.541030;0.0
41;6;1377;13.900000;562;3.268309;0.0
41;7;1381;13.900000;560;2.846577;0.0
42;0;737;13.800000;69;0.000000;0.0
42;1;732;13.800000;72;-0.549297;0.0
42;2;739;13.800000;77;1.570178;0.0
43;0;2773;14.400000;923;0.000000;0.0
43;1;2770;14.400000;919;-1.107803;0.0
43;2;2781;14.400000;915;0.179063;0.0
43;3;2775;14.400000;926;4.271895;0.0
43;4;2786;14.400000;927;2.014564;0.0
43;5;2781;14.400000;930;2.943408;0.0
44;0;2769;15.000000;919;0.000000;0.0
44;1;2768;15.000000;930;1.130303;0.0
44;2;2758;15.000000;925;-0.597917;0.0
44;3;2758;15.000000;938;3.853230;0.0
44;4;2769;15.000000;935;2.089280;0.0
44;5;2763;15.000000;939;3.064025;0.0
45;0;1555;13.000000;187;0.000000;0.0
45;1;1565;13.000000;180;0.528839;0.0
45;2;1553;13.000000;185;-0.617034;0.0
45;3;1565;13.000000;190;1.260458;0.0
45;4;1554;13.000000;195;4.078959;0.0
45;5;1564;13.000000;197;2.228000;0.0
46;0;740;14.100000;122;0.000000;0.0
46;1;733;14.100000;102;0.600334;0.0
46;2;726;14.100000;97;-0.038514;0.0
46;3;721;14.100000;108;-0.844851;0.0
46;4;712;14.100000;108;-1.255817;0.0
46;5;742;14.100000;109;1.355354;0.0
46;6;717;14.100000;115;4.399711;0.0
46;7;723;14.100000;119;3.570589;0.0
46;8;739;14.100000;122;2.255836;0.0
46;9;729;14.100000;122;2.836301;0.0
47;0;2709;13.300000;558;0.000000;0.0
47;1;2715;13.300000;547;-0.205431;0.0
47;2;2704;13.300000;559;-1.312095;0.0
47;3;2728;13.300000;559;1.239862;0.0
47;4;2712;13.300000;570;3.828539;0.0
47;5;2723;13.300000;579;2.850964;0.0
48;0;2749;11.300000;660;0.000000;0.0
48;1;2730;11.300000;602;-0.290628;0.0
48;2;2723;11.300000;611;-0.944168;0.0
48;3;2740;11.300000;599;0.254397;0.0
48;4;2742;11.300000;620;1.728828;0.0
48;5;2733;11.300000;622;3.634778;0.0
48;6;2730;11.300000;626;3.784361;0.0
48;7;2747;11.300000;631;2.355487;0.0
48;8;2733;11.300000;635;3.265154;0.0
48;9;2744;11.300000;639;2.706583;0.0
48;10;2732;11.300000;644;3.257907;0.0
49;0;1607;12.900000;225;0.000000;0.0
49;1;1602;12.900000;230;-1.300481;0.0
49;2;1599;12.900000;225;-0.887777;0.0
49;3;1613;12.900000;234;2.072980;0.0
49;4;1606;12.900000;242;3.245675;0.0
50;0;1430;14.600000;112;0.000000;0.0
50;1;1429;14.600000;90;-0.613945;0.0
50;2;1436;14.600000;95;0.550907;0.0
50;3;1426;14.600000;96;-1.334576;0.0
50;4;1428;14.600000;99;4.466781;0.0
50;5;1444;14.600000;94;1.151924;0.0
50;6;1438;14.600000;107;2.677184;0.0
50;7;1429;14.600000;104;3.804910;0.0
50;8;1434;14.600000;106;3.247534;0.0
51;0;1468;14.400000;165;0.000000;0.0
51;1;1466;14.400000;144;-0.859133;0.0
51;2;1481;14.400000;139;0.754391;0.0
51;3;1482;14.400000;149;1.484671;0.0
51;4;1480;14.400000;160;2.493050;0.0
51;5;1463;14.400000;150;4.561395;0.0
51;6;1463;14.400000;158;3.894031;0.0
52;0;3559;13.200000;1220;0.000000;0.0
52;1;3549;13.200000;1188;1.050988;0.0
52;2;3545;13.200000;1171;0.193896;0.0
52;3;3526;13.200000;1185;-1.091934;0.0
52;4;3530;13.200000;1192;4.684750;0.0
52;5;3533;13.200000;1204;3.734602;0.0
52;6;3549;13.200000;1207;2.653936;0.0
53;0;3587;14.100000;1304;0.000000;0.0
53;1;3571;14.100000;1277;-0.083936;0.0
53;2;3555;14.100000;1274;-0.777560;0.0
53;3;3579;14.100000;1284;0.805100;0.0
53;4;3559;14.100000;1296;4.323426;0.0
53;5;3582;14.100000;1298;2.171195;0.0
53;6;3572;14.100000;1307;3.194317;0.0
53;7;3579;14.100000;1304;2.641490;0.0
54;0;5074;13.700000;1668;0.000000;0.0
54;1;5060;13.700000;1671;-0.376043;0.0
54;2;5067;13.700000;1668;0.379735;0.0
54;3;5072;13.700000;1677;1.211385;0.0
54;4;5052;13.700000;1680;-1.490512;0.0
54;5;5070;13.700000;1685;2.201195;0.0
54;6;5048;13.700000;1685;4.395783;0.0
54;7;5063;13.700000;1689;3.237272;0.0
55;0;3506;13.200000;1203;0.000000;0.0
55;1;3501;13.200000;1185;-0.449486;0.0
55;2;3515;13.200000;1193;1.543157;0.0
55;3;3500;13.200000;1193;-1.386073;0.0
55;4;3507;13.200000;1204;2.889805;0.0
55;5;3494;13.200000;1195;4.519716;0.0
56;0;3558;15.500000;1329;0.000000;0.0
56;1;3524;15.500000;1286;-0.180644;0.0
56;2;3513;15.500000;1297;-0.870993;0.0
56;3;3541;15.500000;1304;1.181833;0.0
56;4;3518;15.500000;1308;-1.457625;0.0
56;5;3540;15.500000;1320;2.317537;0.0
56;6;3518;15.500000;1317;4.068205;0.0
56;7;3527;15.500000;1324;3.234859;0.0
56;8;3529;15.500000;1325;3.032137;0.0
56;9;3520;15.500000;1329;3.543939;0.0
56;10;3532;15.500000;1329;2.906390;0.0
56;11;3528;15.500000;1333;3.140796;0.0
57;0;4969;16.000000;1928;0.000000;0.0
57;1;4964;16.000000;1923;-0.418991;0.0
57;2;4970;16.000000;1921;0.509734;0.0
57;3;4960;16.000000;1925;-1.161316;0.0
57;4;4973;16.000000;1925;1.137739;0.0
57;5;4965;16.000000;1935;3.299456;0.0
57;6;4958;16.000000;1930;4.410834;0.0
57;7;4972;16.000000;1937;2.545442;0.0
58;0;2725;11.900000;893;0.000000;0.0
58;1;2732;11.900000;888;0.595459;0.0
58;2;2722;11.900000;892;-0.844851;0.0
58;3;2722;11.900000;896;-1.518833;0.0
58;4;2732;11.900000;899;2.094929;0.0
58;5;2723;11.900000;899;4.109426;0.0
59;0;810;12.600000;641;0.000000;0.0
59;1;792;12.600000;642;0.612470;0.0
59;2;779;12.600000;646;-1.064358;0.0
59;3;800;12.600000;650;1.613628;0.0
59;4;774;12.600000;655;4.338759;0.0
59;5;781;12.600000;655;4.031179;0.0
59;6;787;12.600000;655;3.140796;0.0
59;7;796;12.600000;659;2.386721;0.0
60;0;864;12.400000;651;0.000000;0.0
60;1;848;12.400000;631;-0.206184;0.0
60;2;856;12.400000;634;0.982120;0.0
60;3;842;12.400000;632;-0.872829;0.0
60;4;837;12.400000;634;-1.235796;0.0
60;5;856;12.400000;642;2.139439;0.0
60;6;845;12.400000;642;3.992863;0.0
61;0;1244;12.100000;532;0.000000;0.0
61;1;1253;12.100000;532;0.342248;0.0
61;2;1239;12.100000;536;-1.549197;0.0
61;3;1258;12.100000;536;1.656915;0.0
61;4;1254;12.100000;540;2.569511;0.0
62;0;2851;12.900000;892;0.000000;0.0
62;1;2856;12.900000;873;0.333960;0.0
62;2;2860;12.900000;880;0.895367;0.0
62;3;2841;12.900000;880;-0.990088;0.0
62;4;2851;12.900000;876;-0.111451;0.0
62;5;2854;12.900000;884;0.884377;0.0
62;6;2842;12.900000;890;4.299331;0.0
62;7;2862;12.900000;887;1.648960;0.0
62;8;2854;12.900000;897;2.902197;0.0
63;0;3160;12.900000;1071;0.000000;0.0
63;1;3183;12.900000;1061;0.838702;0.0
63;2;3169;12.900000;1064;-0.381278;0.0
63;3;3185;12.900000;1071;1.592901;0.0
63;4;3159;12.900000;1067;-1.222665;0.0
63;5;3180;12.900000;1078;2.278729;0.0
63;6;3175;12.900000;1078;2.740583;0.0
63;7;3169;12.900000;1080;3.481795;0.0
63;8;3156;12.900000;1074;4.528654;0.0
64;0;723;12.300000;645;0.000000;0.0
64;1;715;12.300000;641;-0.481646;0.0
64;2;719;12.300000;644;0.366400;0.0
64;3;709;12.300000;643;-1.094985;0.0
64;4;730;12.300000;644;1.291865;0.0
64;5;708;12.300000;650;4.433457;0.0
64;6;724;12.300000;653;2.310072;0.0
65;0;629;12.600000;345;0.000000;0.0
65;1;605;12.600000;324;-0.739993;0.0
65;2;619;12.600000;327;0.596436;0.0
65;3;624;12.600000;335;1.680833;0.0
65;4;613;12.600000;340;3.338199;0.0
65;5;600;12.600000;335;4.626867;0.0
65;6;618;12.600000;343;2.677184;0.0
66;0;2807;12.600000;484;0.000000;0.0
66;1;2804;12.600000;480;-0.749092;0.0
66;2;2810;12.600000;481;-0.190778;0.0
66;3;2817;12.600000;484;0.926613;0.0
66;4;2797;12.600000;487;-1.488275;0.0
66;5;2826;12.600000;487;1.455299;0.0
66;6;2823;12.600000;491;1.803911;0.0
66;7;2805;12.600000;497;3.699446;0.0
66;8;2812;12.600000;493;2.933308;0.0
67;0;1069;12.300000;1721;0.000000;0.0
67;1;1071;12.300000;1717;-0.702979;0.0
67;2;1079;12.300000;1717;0.917265;0.0
67;3;1076;12.300000;1727;2.831110;0.0
67;4;1064;12.300000;1720;-1.542852;0.0
68;0;1710;12.200000;117;0.000000;0.0
68;1;1712;12.200000;111;0.164357;0.0
68;2;1714;12.200000;118;0.784691;0.0
68;3;1708;12.200000;113;-0.343800;0.0
68;4;1708;12.200000;124;4.016959;0.0
68;5;1713;12.200000;139;2.991910;0.0
69;0;1774;12.700000;168;0.000000;0.0
69;1;1763;12.700000;169;0.118635;0.0
69;2;1760;12.700000;174;-1.019809;0.0
69;3;1768;12.700000;165;0.410297;0.0
69;4;1772;12.700000;169;0.856011;0.0
69;5;1766;12.700000;179;2.307912;0.0
69;6;1764;12.700000;184;2.936786;0.0
69;7;1756;12.700000;173;-1.171201;0.0
70;0;1194;12.100000;1791;0.000000;0.0
70;1;1212;12.100000;1759;0.227315;0.0
70;2;1201;12.100000;1764;-0.648543;0.0
70;3;1221;12.100000;1768;1.011528;0.0
70;4;1194;12.100000;1779;4.402051;0.0
70;5;1220;12.100000;1775;1.518940;0.0
70;6;1218;12.100000;1783;2.304692;0.0
70;7;1203;12.100000;1785;3.722230;0.0
70;8;1211;12.100000;1790;2.972595;0.0
71;0;2836;12.600000;921;0.000000;0.0
71;1;2867;12.600000;913;0.705478;0.0
71;2;2874;12.600000;917;1.160712;0.0
71;3;2857;12.600000;913;-0.239396;0.0
71;4;2847;12.600000;917;-1.060227;0.0
71;5;2847;12.600000;923;-1.524937;0.0
71;6;2866;12.600000;934;2.558945;0.0
71;7;2850;12.600000;929;4.088510;0.0
71;8;2858;12.600000;933;3.305950;0.0
72;0;1263;13.600000;653;0.000000;0.0
72;1;1259;13.600000;674;-0.528826;0.0
72;2;1268;13.600000;677;0.133528;0.0
72;3;1262;13.600000;682;-0.736156;0.0
72;4;1272;13.600000;669;0.283602;0.0
72;5;1275;13.600000;688;1.604646;0.0
72;6;1270;13.600000;690;2.175665;0.0
72;7;1262;13.600000;688;4.606891;0.0
72;8;1264;13.600000;696;3.589553;0.0
72;9;1269;13.600000;696;2.819064;0.0
72;10;1273;13.600000;700;2.686986;0.0
72;11;1273;13.600000;705;2.793431;0.0
72;12;1258;13.600000;703;3.670088;0.0
72;13;1269;13.600000;706;3.028371;0.0
72;14;1267;13.600000;710;3.140796;0.0
73;0;628;12.800000;306;0.000000;0.0
73;1;628;12.800000;298;-0.264748;0.0
73;2;635;12.800000;303;0.546041;0.0
73;3;625;12.800000;305;-1.024674;0.0
73;4;637;12.800000;311;1.865603;0.0
73;5;617;12.800000;307;-1.386073;0.0
73;6;626;12.800000;316;3.738029;0.0
73;7;636;12.800000;317;2.560847;0.0
74;0;4974;13.700000;1916;0.000000;0.0
74;1;4976;13.700000;1895;-0.507853;0.0
74;2;4985;13.700000;1895;0.587261;0.0
74;3;4989;13.700000;1898;1.057745;0.0
74;4;4990;13.700000;1903;1.511421;0.0
74;5;4974;13.700000;1902;-1.347947;0.0
74;6;4983;13.700000;1906;2.395459;0.0
74;7;4974;13.700000;1905;4.403701;0.0
74;8;4976;13.700000;1910;3.651327;0.0
75;0;1754;12.300000;156;0.000000;0.0
75;1;1752;12.300000;160;0.268384;0.0
75;2;1747;12.300000;168;-1.344625;0.0
75;3;1754;12.300000;163;0.754391;0.0
75;4;1753;12.300000;170;2.121784;0.0
76;0;1743;12.200000;109;0.000000;0.0
76;1;1742;12.200000;104;0.462887;0.0
76;2;1735;12.200000;110;-1.508997;0.0
76;3;1742;12.200000;112;2.244849;0.0
